ts_utc	script	protocol	dataset	model	median	p95	max	mean	n	seconds	git_commit	git_dirty	host	os_arch	python	sklearn	numpy	scipy	notes
2026-08-12T07:02:31Z	run_ifra.py	ifra-within-run	IFRA-wb-TagesA_147_2_wb-CMYK	gaussian_process	0.847								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-within-run	IFRA-wb-TagesA_147_wb-CMYK	gaussian_process	0.835								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-within-run	IFRA-wb-marca_133_wb-CMYK	gaussian_process	1.984								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Age_64a_wb-CMYK->IFRA-wb-Arena_111_wb-CMYK	gaussian_process	4.343								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Age_64a_wb-CMYK->IFRA-wb-Dnvk_131_wb-CMYK	gaussian_process	1.677								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Age_64a_wb-CMYK->IFRA-wb-GratN_90_wb-CMYK	gaussian_process	5.355								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Age_64a_wb-CMYK->IFRA-wb-Mbd_103a_wb-CMYK	gaussian_process	2.574								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Age_64a_wb-CMYK->IFRA-wb-NordK_92a_wb-CMYK	gaussian_process	3.370								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Age_64a_wb-CMYK->IFRA-wb-PressJ_158_wb-CMYK	gaussian_process	6.831								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Age_64a_wb-CMYK->IFRA-wb-RZPOI_125_2_wb-CMYK	gaussian_process	3.635								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Age_64a_wb-CMYK->IFRA-wb-SudK_99_2_wb-CMYK	gaussian_process	3.575								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Age_64a_wb-CMYK->IFRA-wb-Sudz_100_wb-CMYK	gaussian_process	3.405								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Age_64a_wb-CMYK->IFRA-wb-TagesA_147_2_wb-CMYK	gaussian_process	2.030								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Age_64a_wb-CMYK->IFRA-wb-TagesA_147_wb-CMYK	gaussian_process	2.012								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Age_64a_wb-CMYK->IFRA-wb-marca_133_wb-CMYK	gaussian_process	3.062								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Arena_111_wb-CMYK->IFRA-wb-Age_64a_wb-CMYK	gaussian_process	4.413								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Arena_111_wb-CMYK->IFRA-wb-Dnvk_131_wb-CMYK	gaussian_process	4.300								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Arena_111_wb-CMYK->IFRA-wb-GratN_90_wb-CMYK	gaussian_process	2.767								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Arena_111_wb-CMYK->IFRA-wb-Mbd_103a_wb-CMYK	gaussian_process	5.005								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Arena_111_wb-CMYK->IFRA-wb-NordK_92a_wb-CMYK	gaussian_process	6.847								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Arena_111_wb-CMYK->IFRA-wb-PressJ_158_wb-CMYK	gaussian_process	9.758								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Arena_111_wb-CMYK->IFRA-wb-RZPOI_125_2_wb-CMYK	gaussian_process	5.492								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Arena_111_wb-CMYK->IFRA-wb-SudK_99_2_wb-CMYK	gaussian_process	6.429								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Arena_111_wb-CMYK->IFRA-wb-Sudz_100_wb-CMYK	gaussian_process	5.520								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Arena_111_wb-CMYK->IFRA-wb-TagesA_147_2_wb-CMYK	gaussian_process	5.199								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Arena_111_wb-CMYK->IFRA-wb-TagesA_147_wb-CMYK	gaussian_process	5.259								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Arena_111_wb-CMYK->IFRA-wb-marca_133_wb-CMYK	gaussian_process	3.216								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Dnvk_131_wb-CMYK->IFRA-wb-Age_64a_wb-CMYK	gaussian_process	1.568								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Dnvk_131_wb-CMYK->IFRA-wb-Arena_111_wb-CMYK	gaussian_process	4.203								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Dnvk_131_wb-CMYK->IFRA-wb-GratN_90_wb-CMYK	gaussian_process	5.404								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Dnvk_131_wb-CMYK->IFRA-wb-Mbd_103a_wb-CMYK	gaussian_process	2.514								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Dnvk_131_wb-CMYK->IFRA-wb-NordK_92a_wb-CMYK	gaussian_process	3.253								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Dnvk_131_wb-CMYK->IFRA-wb-PressJ_158_wb-CMYK	gaussian_process	6.574								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Dnvk_131_wb-CMYK->IFRA-wb-RZPOI_125_2_wb-CMYK	gaussian_process	3.874								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Dnvk_131_wb-CMYK->IFRA-wb-SudK_99_2_wb-CMYK	gaussian_process	3.902								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Dnvk_131_wb-CMYK->IFRA-wb-Sudz_100_wb-CMYK	gaussian_process	3.101								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Dnvk_131_wb-CMYK->IFRA-wb-TagesA_147_2_wb-CMYK	gaussian_process	1.809								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Dnvk_131_wb-CMYK->IFRA-wb-TagesA_147_wb-CMYK	gaussian_process	1.848								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Dnvk_131_wb-CMYK->IFRA-wb-marca_133_wb-CMYK	gaussian_process	2.638								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-GratN_90_wb-CMYK->IFRA-wb-Age_64a_wb-CMYK	gaussian_process	5.382								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-GratN_90_wb-CMYK->IFRA-wb-Arena_111_wb-CMYK	gaussian_process	2.682								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-GratN_90_wb-CMYK->IFRA-wb-Dnvk_131_wb-CMYK	gaussian_process	5.436								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-GratN_90_wb-CMYK->IFRA-wb-Mbd_103a_wb-CMYK	gaussian_process	6.299								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-GratN_90_wb-CMYK->IFRA-wb-NordK_92a_wb-CMYK	gaussian_process	7.687								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-GratN_90_wb-CMYK->IFRA-wb-PressJ_158_wb-CMYK	gaussian_process	10.042								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-GratN_90_wb-CMYK->IFRA-wb-RZPOI_125_2_wb-CMYK	gaussian_process	5.300								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-GratN_90_wb-CMYK->IFRA-wb-SudK_99_2_wb-CMYK	gaussian_process	7.309								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-GratN_90_wb-CMYK->IFRA-wb-Sudz_100_wb-CMYK	gaussian_process	6.544								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-GratN_90_wb-CMYK->IFRA-wb-TagesA_147_2_wb-CMYK	gaussian_process	6.288								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-GratN_90_wb-CMYK->IFRA-wb-TagesA_147_wb-CMYK	gaussian_process	6.255								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-GratN_90_wb-CMYK->IFRA-wb-marca_133_wb-CMYK	gaussian_process	4.388								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Mbd_103a_wb-CMYK->IFRA-wb-Age_64a_wb-CMYK	gaussian_process	2.618								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Mbd_103a_wb-CMYK->IFRA-wb-Arena_111_wb-CMYK	gaussian_process	4.981								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Mbd_103a_wb-CMYK->IFRA-wb-Dnvk_131_wb-CMYK	gaussian_process	2.648								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Mbd_103a_wb-CMYK->IFRA-wb-GratN_90_wb-CMYK	gaussian_process	6.300								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Mbd_103a_wb-CMYK->IFRA-wb-NordK_92a_wb-CMYK	gaussian_process	3.197								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Mbd_103a_wb-CMYK->IFRA-wb-PressJ_158_wb-CMYK	gaussian_process	5.676								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Mbd_103a_wb-CMYK->IFRA-wb-RZPOI_125_2_wb-CMYK	gaussian_process	3.365								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Mbd_103a_wb-CMYK->IFRA-wb-SudK_99_2_wb-CMYK	gaussian_process	2.505								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Mbd_103a_wb-CMYK->IFRA-wb-Sudz_100_wb-CMYK	gaussian_process	2.427								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Mbd_103a_wb-CMYK->IFRA-wb-TagesA_147_2_wb-CMYK	gaussian_process	1.559								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Mbd_103a_wb-CMYK->IFRA-wb-TagesA_147_wb-CMYK	gaussian_process	1.554								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-Mbd_103a_wb-CMYK->IFRA-wb-marca_133_wb-CMYK	gaussian_process	3.671								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-NordK_92a_wb-CMYK->IFRA-wb-Age_64a_wb-CMYK	gaussian_process	3.298								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-NordK_92a_wb-CMYK->IFRA-wb-Arena_111_wb-CMYK	gaussian_process	6.787								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-NordK_92a_wb-CMYK->IFRA-wb-Dnvk_131_wb-CMYK	gaussian_process	3.218								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-NordK_92a_wb-CMYK->IFRA-wb-GratN_90_wb-CMYK	gaussian_process	7.614								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-NordK_92a_wb-CMYK->IFRA-wb-Mbd_103a_wb-CMYK	gaussian_process	3.150								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-NordK_92a_wb-CMYK->IFRA-wb-PressJ_158_wb-CMYK	gaussian_process	5.543								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-NordK_92a_wb-CMYK->IFRA-wb-RZPOI_125_2_wb-CMYK	gaussian_process	4.183								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-NordK_92a_wb-CMYK->IFRA-wb-SudK_99_2_wb-CMYK	gaussian_process	3.619								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-NordK_92a_wb-CMYK->IFRA-wb-Sudz_100_wb-CMYK	gaussian_process	3.568								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-NordK_92a_wb-CMYK->IFRA-wb-TagesA_147_2_wb-CMYK	gaussian_process	2.731								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-NordK_92a_wb-CMYK->IFRA-wb-TagesA_147_wb-CMYK	gaussian_process	2.609								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-NordK_92a_wb-CMYK->IFRA-wb-marca_133_wb-CMYK	gaussian_process	4.934								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-PressJ_158_wb-CMYK->IFRA-wb-Age_64a_wb-CMYK	gaussian_process	6.672								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-PressJ_158_wb-CMYK->IFRA-wb-Arena_111_wb-CMYK	gaussian_process	9.549								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-PressJ_158_wb-CMYK->IFRA-wb-Dnvk_131_wb-CMYK	gaussian_process	6.366								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-PressJ_158_wb-CMYK->IFRA-wb-GratN_90_wb-CMYK	gaussian_process	9.979								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-PressJ_158_wb-CMYK->IFRA-wb-Mbd_103a_wb-CMYK	gaussian_process	5.377								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
2026-08-12T07:02:31Z	run_ifra.py	ifra-cross-run	IFRA-wb-PressJ_158_wb-CMYK->IFRA-wb-NordK_92a_wb-CMYK	gaussian_process	5.330								colourlab-x86_64		3.12.11	1.7.2	2.3.3	1.16.2	backfilled from remote_gp_ifra.log; ts = log mtime (not per-fit)
